person_id,night_index,age,chronotype_code,bedtime_hour,screen_minutes_before_bed,caffeine_mg,exercise_minutes,stress_level,ambient_noise_db,room_temp_c,resting_hr,steps,snooze_count,alarm_response_ms,sleep_consistency,sleep_debt_hours,sleep_duration,wakeup_consistency,wake_success
164,15,33,2,23.56,67,125,57,40.2,44.5,18.1,53,11266,1,10662,79.3,0.93,6.92,74.0,1
164,16,33,2,23.38,44,129,17,42.7,39.3,17.9,51,11798,1,11305,78.8,0.92,6.92,74.6,0
164,17,33,2,23.57,26,69,0,25.0,31.6,17.6,52,12987,1,11173,77.9,0.84,6.62,75.3,1
164,20,33,2,23.47,53,64,0,23.4,35.8,17.0,52,11234,1,10609,72.9,0.79,6.88,56.5,1
164,21,33,2,22.94,75,76,67,28.9,35.5,17.8,54,10100,1,8898,72.3,0.73,6.82,56.5,1
164,22,33,2,23.27,43,112,120,31.3,37.0,17.9,52,13431,1,8566,69.9,0.73,7.23,56.5,1
164,23,33,2,24.87,52,104,23,45.1,42.1,17.4,56,17661,1,7714,69.7,0.63,5.34,56.5,0
164,24,33,2,24.73,75,135,0,63.0,31.3,18.5,57,8849,1,6709,69.5,0.67,5.68,55.9,1
164,26,33,2,24.68,78,97,104,26.1,29.7,17.2,54,8919,0,5343,62.6,0.67,6.96,73.4,0
164,27,33,2,23.82,55,85,82,53.7,40.8,16.9,52,15434,0,5243,61.5,0.73,6.39,71.5,0
164,28,33,2,22.99,50,125,120,31.6,37.4,16.9,54,7290,0,6212,61.3,0.75,7.22,72.3,0
164,29,33,2,24.7,59,112,0,48.3,34.8,19.0,55,9100,0,6097,60.5,0.68,5.85,72.3,0
164,30,33,2,24.24,58,132,120,45.1,39.4,17.7,53,13710,0,6067,60.8,0.76,6.16,72.3,1
164,31,33,2,23.48,34,141,0,35.3,34.7,18.0,58,8568,0,6094,61.6,0.81,7.05,73.8,1
164,32,33,2,23.3,67,91,85,32.1,32.3,17.3,55,8213,1,6365,61.9,0.78,7.3,73.2,0
164,33,33,2,25.53,75,110,81,35.8,43.3,18.1,53,8004,1,6854,62.8,0.77,6.23,71.0,1
164,34,33,2,24.74,48,141,0,37.0,36.1,17.5,55,8293,1,7294,61.9,0.81,5.52,81.3,1
164,35,33,2,23.75,63,135,120,40.4,37.2,17.5,59,12964,1,8210,62.6,0.91,6.81,81.3,0
164,36,33,2,24.04,68,138,120,44.8,40.7,17.5,59,11937,1,8914,65.5,0.91,6.41,81.3,0
164,37,33,2,23.77,62,109,0,47.9,42.4,16.8,59,7253,1,9593,66.4,0.97,6.23,81.3,0
164,38,33,2,23.71,46,135,97,26.8,37.0,18.0,55,13876,1,10158,65.4,0.91,6.99,80.6,1
165,14,33,0,21.57,0,3,69,25.3,36.8,19.0,59,5051,0,5747,83.0,-0.15,8.27,79.7,1
165,15,33,0,21.33,1,5,0,21.4,40.0,18.8,60,6465,0,5783,85.2,-0.19,7.52,79.7,0
165,16,33,0,21.39,6,26,0,35.8,39.6,19.4,60,7076,0,5811,83.6,-0.15,8.09,80.3,0
165,17,33,0,22.08,4,19,0,45.9,34.0,19.6,60,3912,0,5632,83.7,-0.19,7.95,80.9,1
165,20,33,0,21.89,14,39,0,39.8,37.8,20.1,59,7615,0,6094,80.2,-0.22,8.37,71.2,0
165,21,33,0,21.95,14,46,54,44.5,35.4,20.3,57,5065,0,6148,79.8,-0.23,8.24,71.2,1
165,22,33,0,21.79,9,28,42,37.3,30.5,19.1,59,6403,0,6692,79.5,-0.29,8.41,69.7,1
165,23,33,0,21.66,17,45,0,52.0,28.3,19.5,62,9074,0,6739,80.8,-0.35,7.31,69.7,1
165,24,33,0,22.33,0,35,89,48.0,31.4,19.8,59,5977,0,6175,80.9,-0.32,7.97,69.2,1
165,27,33,0,21.89,0,0,55,43.9,32.6,19.5,62,9749,0,5447,81.5,-0.34,8.41,95.5,1
165,28,33,0,21.89,0,7,102,52.2,36.4,19.9,58,6007,0,5287,81.2,-0.4,7.54,95.0,1
165,29,33,0,22.35,0,44,0,39.1,33.8,19.6,62,4924,0,5349,81.2,-0.35,7.91,96.5,1
165,30,33,0,22.07,34,33,0,43.8,39.9,19.5,64,6564,0,5119,83.8,-0.38,7.4,95.5,1
165,31,33,0,22.01,30,19,51,49.5,40.4,18.7,61,7200,0,5213,85.2,-0.33,7.4,95.0,1
165,34,33,0,21.94,4,14,12,41.2,32.6,19.8,62,4647,0,4663,78.6,-0.31,7.28,69.9,1
165,35,33,0,21.3,0,72,41,41.1,36.8,19.2,62,4863,0,4787,77.9,-0.23,7.55,69.9,1
165,36,33,0,22.51,4,56,50,54.4,36.6,19.4,62,8532,0,4613,74.9,-0.18,7.24,69.9,1
165,37,33,0,21.75,0,34,50,40.3,37.8,20.8,62,5853,1,4934,74.8,-0.1,7.92,69.9,1
165,38,33,0,21.8,1,29,0,43.6,35.9,19.9,60,8580,1,4829,76.0,-0.14,7.55,69.9,1
166,14,24,0,22.87,41,49,47,57.9,34.0,27.1,63,5458,1,11320,74.7,0.26,7.16,56.6,1
166,15,24,0,21.67,34,13,0,56.4,37.7,26.9,63,4529,1,11435,74.7,0.25,8.16,56.7,1
166,16,24,0,22.51,65,46,0,56.5,32.9,26.7,64,7397,1,11576,73.5,0.2,7.35,56.6,0
166,17,24,0,21.98,52,17,60,71.7,34.6,25.9,64,4706,1,10134,73.3,0.17,8.14,57.0,0
166,20,24,0,22.53,68,38,0,69.5,36.0,25.8,64,3981,1,10266,63.4,0.17,7.23,81.4,0
166,21,24,0,22.64,35,31,0,70.0,34.6,26.1,63,6929,1,9346,63.1,0.17,7.36,81.1,0
166,22,24,0,22.11,54,72,88,59.5,32.3,26.2,63,6280,1,9981,64.0,0.2,7.94,81.4,1
166,23,24,0,22.11,58,5,0,59.8,34.5,27.0,61,5277,1,9156,63.5,0.16,7.76,81.9,1
166,24,24,0,22.63,60,0,0,64.7,29.4,26.9,61,5122,1,8683,62.9,0.06,7.26,81.4,0
166,27,24,0,22.18,41,59,30,62.0,34.3,26.2,61,5730,1,9646,64.1,0.13,7.9,86.7,1
166,28,24,0,22.5,56,8,23,67.8,33.5,26.0,60,5010,1,10012,64.2,0.1,7.63,86.7,0
166,29,24,0,22.79,63,19,0,65.9,33.5,26.4,62,3940,1,9968,64.1,0.07,7.18,86.0,1
166,30,24,0,22.52,70,28,38,84.9,39.0,26.0,67,5259,1,10080,65.4,0.14,7.21,86.2,0
166,31,24,0,21.84,45,59,0,57.1,31.3,25.8,65,4940,1,10380,65.3,0.15,8.02,86.0,0
166,34,24,0,22.56,49,33,0,63.8,40.0,26.7,64,3872,1,10987,83.3,0.22,7.14,85.1,0
166,35,24,0,22.65,73,11,58,88.9,42.0,26.1,66,5173,1,11626,83.3,0.23,7.19,85.1,1
166,36,24,0,22.47,75,44,91,67.6,39.7,27.4,62,6345,1,10826,83.3,0.24,7.37,84.1,0
166,37,24,0,22.16,41,44,0,54.0,34.7,26.4,64,6008,1,11720,83.4,0.28,7.89,84.8,1
166,38,24,0,22.44,48,0,120,66.8,38.3,25.9,61,7101,1,11746,83.8,0.27,7.88,83.9,0
167,14,27,0,21.62,29,77,0,24.6,34.1,22.3,63,7651,1,7175,57.2,0.1,7.79,79.6,0
167,15,27,0,22.04,15,56,12,49.8,32.9,22.9,64,10093,1,8028,57.2,0.08,7.27,78.7,0
167,16,27,0,21.53,21,59,79,34.9,28.8,24.2,58,8491,1,8085,59.4,0.15,7.81,77.5,0
167,17,27,0,21.6,34,46,34,38.2,22.9,22.8,57,5904,1,8263,59.2,0.15,7.83,77.5,0
167,18,27,0,21.93,26,18,0,24.6,26.9,24.7,59,7343,1,8517,59.2,0.11,7.84,76.5,1
167,20,27,0,22.16,27,61,89,29.2,25.8,23.1,57,8283,1,8577,63.1,0.17,7.3,74.5,0
167,21,27,0,20.86,27,28,120,25.8,29.6,23.2,58,8898,1,8371,63.2,0.2,8.46,73.9,1
167,22,27,0,20.61,19,44,80,52.4,30.2,22.9,56,7105,1,8016,64.4,0.18,8.0,73.9,1
167,23,27,0,22.48,3,61,0,28.9,26.3,23.1,56,6672,1,8215,61.9,0.17,6.94,74.5,0
167,24,27,0,23.27,5,97,37,47.9,35.7,23.9,56,7175,1,8164,62.4,0.31,5.99,74.2,0
167,27,27,0,22.0,39,34,25,46.2,34.5,23.5,58,8743,1,8731,73.7,0.17,7.32,75.7,1
167,28,27,0,21.73,19,86,72,37.8,33.2,22.2,61,9946,1,8325,73.7,0.15,7.98,76.7,1
167,29,27,0,23.0,50,39,26,31.2,23.6,22.7,58,7083,1,7794,73.9,0.14,6.49,76.7,1
167,30,27,0,21.45,30,71,0,32.5,26.2,23.6,61,14162,0,7876,73.3,0.19,7.67,75.7,0
167,31,27,0,22.75,16,67,111,46.3,30.2,23.5,61,11506,1,8286,72.9,0.2,6.88,75.3,0
167,32,27,0,21.95,33,62,0,20.3,29.4,23.9,61,8446,1,9048,72.8,0.27,8.61,74.1,1
167,33,27,0,22.47,59,33,0,45.8,28.3,23.5,59,8619,1,9022,72.3,0.21,7.91,65.5,0
167,34,27,0,21.45,36,1,9,32.3,29.9,23.3,59,7779,1,9056,71.8,0.23,7.97,64.3,0
167,35,27,0,20.73,21,26,0,54.1,39.7,22.2,57,6543,1,8883,71.1,0.19,8.93,64.8,1
167,36,27,0,22.02,3,40,31,35.8,29.8,23.5,61,7668,1,8677,71.6,0.15,7.56,64.8,1
167,37,27,0,22.4,22,27,0,38.1,29.2,23.4,57,6696,1,8644,77.7,0.18,6.86,64.8,0
167,38,27,0,21.24,62,46,0,43.9,30.1,22.6,56,6778,1,9031,77.6,0.19,8.11,64.1,1
168,14,48,0,22.17,54,21,52,24.3,34.5,26.0,55,8880,1,5660,68.6,0.48,6.92,87.2,1
168,15,48,0,21.79,19,39,0,32.4,38.5,23.3,57,7260,1,4915,69.0,0.46,7.06,87.7,1
168,16,48,0,21.68,11,38,52,26.2,30.2,23.7,55,9123,1,4742,69.8,0.5,7.82,88.4,0
168,17,48,0,21.02,43,30,76,27.0,36.2,25.1,54,7532,1,4681,69.8,0.44,7.02,87.7,1
168,20,48,0,21.46,36,49,0,30.9,26.6,25.0,56,7024,0,5190,69.4,0.5,6.77,72.4,1
168,21,48,0,22.24,39,39,52,14.9,29.4,23.4,53,7435,0,5583,68.9,0.54,7.37,73.2,1
168,22,48,0,21.9,12,59,34,27.9,30.5,24.6,54,10171,0,5668,69.1,0.51,7.35,72.6,1
168,23,48,0,22.53,25,71,58,24.8,28.3,24.5,51,8739,0,5062,71.9,0.48,6.96,72.6,1
168,24,48,0,21.5,13,66,7,42.3,34.7,24.3,56,11497,0,5624,71.9,0.57,7.77,72.6,0
168,26,48,0,22.67,51,7,0,12.1,37.7,24.4,56,11179,0,5754,73.3,0.59,7.02,70.0,0
168,27,48,0,21.36,29,55,94,18.2,38.8,24.4,55,12729,0,6281,73.1,0.6,7.57,74.0,1
168,28,48,0,20.9,23,47,100,43.8,37.1,24.3,56,8424,1,6438,72.7,0.64,8.19,73.6,1
168,29,48,0,21.51,33,32,120,41.1,37.0,23.4,52,12140,1,6985,71.5,0.55,7.22,73.6,1
168,30,48,0,21.95,0,34,99,32.2,41.0,24.4,55,10831,1,7508,71.0,0.54,7.49,72.9,1
168,31,48,0,21.89,15,21,120,21.6,33.8,24.1,54,7072,1,7516,71.0,0.56,7.88,72.9,1
168,33,48,0,22.5,44,33,40,10.2,35.6,23.6,52,6836,1,7450,73.0,0.45,6.94,75.0,1
168,34,48,0,21.87,38,24,0,6.2,37.9,23.4,54,6082,1,7382,74.5,0.5,7.42,83.6,1
168,35,48,0,21.23,12,76,57,13.7,30.5,23.3,53,8513,1,6849,77.2,0.45,7.59,83.6,1
168,36,48,0,21.87,11,20,68,18.9,35.6,23.6,53,8899,1,7042,75.6,0.43,7.49,83.6,1
168,37,48,0,21.24,16,29,0,29.0,30.2,23.1,54,6340,1,7315,75.6,0.42,7.99,83.6,1
168,38,48,0,21.61,31,0,57,29.0,40.6,23.2,54,6275,1,6884,75.5,0.35,7.37,84.1,1
169,14,24,1,23.48,62,49,0,66.9,38.8,17.8,57,8040,1,7711,67.3,0.18,6.89,80.8,0
169,15,24,1,23.6,47,65,41,71.2,30.6,17.3,61,11203,1,7527,67.0,0.18,6.78,78.1,1
169,16,24,1,24.11,61,33,29,92.8,34.2,18.3,63,7226,1,7793,67.4,0.22,6.06,76.5,0
169,17,24,1,23.47,41,51,82,69.0,35.4,17.8,60,9085,1,8148,68.2,0.31,7.05,75.1,0
169,20,24,1,23.66,52,41,25,76.7,33.0,17.6,57,10249,2,8180,70.1,0.29,6.6,60.4,0
169,21,24,1,22.64,64,51,73,73.5,39.4,17.9,58,7291,2,7744,70.5,0.33,7.69,60.4,0
169,22,24,1,22.64,45,0,0,53.9,35.4,17.1,56,8210,1,7721,68.7,0.26,7.5,60.4,1
169,23,24,1,23.82,40,43,103,88.6,33.6,18.3,54,11324,1,7492,66.5,0.2,6.9,61.1,1
169,24,24,1,24.06,56,15,99,76.4,38.5,16.0,56,9299,1,7409,66.8,0.2,6.01,61.1,0
169,27,24,1,24.21,71,22,0,79.7,41.5,17.2,57,12220,1,7314,72.2,0.25,5.86,50.0,1
169,28,24,1,22.64,61,58,22,67.9,31.8,17.1,60,6922,1,7044,72.2,0.3,7.4,50.7,0
169,29,24,1,22.59,70,46,40,87.6,37.9,18.2,54,15232,1,7109,70.1,0.26,7.68,51.2,0
169,30,24,1,22.71,32,61,0,64.4,33.3,17.7,54,5635,1,8423,68.5,0.2,7.6,51.6,0
169,31,24,1,23.02,94,33,91,51.4,41.0,16.9,57,7969,0,8340,67.4,0.09,7.08,52.6,1
169,34,24,1,22.45,44,10,43,72.6,41.2,16.0,59,7731,0,7618,57.0,0.08,7.67,89.2,1
169,35,24,1,22.81,56,0,65,63.1,38.4,17.3,55,14090,0,7657,55.6,-0.0,7.58,87.9,1
169,36,24,1,24.13,77,52,28,71.5,34.9,16.1,55,8110,0,6693,55.8,0.01,5.9,87.9,0
169,37,24,1,24.28,81,45,0,66.9,31.5,17.3,58,9083,0,8170,57.0,0.12,5.86,87.8,1
169,38,24,1,23.53,58,88,0,72.1,35.3,17.1,58,7435,1,8175,57.0,0.2,6.63,86.3,0
170,14,21,0,22.3,67,0,25,67.7,32.5,16.2,52,9203,1,7230,75.0,0.26,7.03,95.3,0
170,15,21,0,22.22,64,17,0,65.4,39.6,17.1,59,9541,1,7745,74.1,0.28,8.38,94.1,0
170,16,21,0,22.3,35,40,55,61.4,37.9,17.0,51,12457,1,7459,74.1,0.24,7.63,94.1,0
170,17,21,0,21.74,22,29,56,80.5,45.8,17.6,54,18000,1,7131,74.0,0.28,8.34,93.9,1
170,20,21,0,22.48,61,7,46,61.4,35.9,15.5,52,7079,1,7023,73.5,0.21,7.31,78.6,1
170,21,21,0,22.3,77,42,95,67.4,37.4,17.3,52,13148,1,7395,73.7,0.24,8.07,79.1,1
170,22,21,0,22.68,48,25,120,58.6,31.9,18.9,52,11804,1,7523,74.6,0.21,7.66,79.1,0
170,23,21,0,22.53,42,53,71,81.1,38.1,16.6,53,12823,1,7474,75.6,0.18,7.86,78.7,1
170,24,21,0,22.07,46,31,25,67.4,32.0,18.9,50,11640,1,7541,75.7,0.17,8.01,78.7,1
170,27,21,0,22.29,43,58,120,66.3,42.4,17.9,54,8718,1,7221,75.4,0.18,7.71,91.1,1
170,28,21,0,21.96,57,25,46,78.4,34.3,18.0,57,9453,1,6109,76.8,0.21,8.42,90.9,1
170,29,21,0,22.53,48,40,0,69.2,36.5,17.6,51,5928,0,5392,78.0,0.11,7.9,90.9,0
170,30,21,0,22.7,51,0,18,64.5,29.8,17.4,55,8836,1,5702,78.0,0.14,7.62,92.5,1
170,31,21,0,22.19,72,28,94,66.3,33.5,17.9,52,12933,0,6165,78.4,0.14,7.16,92.0,1
170,34,21,0,22.0,52,35,67,57.2,34.7,17.6,53,12481,0,6064,79.3,0.26,8.56,86.7,1
170,35,21,0,22.31,49,27,97,79.4,38.9,18.8,55,8025,0,5603,79.5,0.17,7.29,86.7,1
170,36,21,0,21.91,77,54,44,67.6,31.6,17.6,52,8165,0,5357,78.6,0.22,7.46,87.2,0
170,37,21,0,22.2,47,63,59,67.4,36.2,17.3,53,8318,0,5375,76.5,0.24,8.58,87.2,1
170,38,21,0,22.39,73,11,0,72.4,34.6,18.7,53,8288,0,5240,76.5,0.19,7.83,86.6,0
171,14,21,1,24.15,36,164,41,48.1,30.6,22.4,68,5622,1,11535,67.4,1.83,5.18,64.3,0
171,15,21,1,23.89,27,233,0,40.9,32.0,23.2,69,3365,1,12231,67.4,1.88,5.44,65.1,0
171,16,21,1,22.73,31,164,0,20.5,34.0,23.3,69,2967,2,13912,69.4,1.97,6.56,63.4,1
171,17,21,1,24.12,49,218,0,40.8,41.0,21.9,69,2927,2,14502,67.7,1.88,5.1,62.6,0
171,18,21,1,22.92,50,193,16,39.8,31.2,24.3,69,3970,2,14465,68.6,1.94,7.23,60.8,0
171,19,21,1,23.19,54,132,0,23.2,33.0,24.3,66,2700,2,15959,69.2,1.89,7.12,31.6,0
171,20,21,1,23.58,50,116,0,31.9,40.9,23.2,68,3054,2,16035,71.6,2.02,5.87,34.4,0
171,21,21,1,24.44,40,163,23,43.6,35.0,23.6,70,4797,2,16397,72.3,2.06,4.95,33.8,0
171,22,21,1,22.54,36,185,0,44.0,33.3,23.9,70,3701,2,14785,72.2,2.08,6.53,34.5,0
171,23,21,1,22.72,42,174,80,37.2,39.6,24.1,68,5584,2,15546,71.2,2.06,6.71,34.5,0
171,24,21,1,23.08,57,175,0,49.9,29.6,24.7,72,2793,2,13861,70.2,1.94,6.07,35.0,0
171,27,21,1,23.03,45,119,0,36.7,29.1,23.4,67,3583,2,14592,62.1,2.0,6.09,73.5,1
171,28,21,1,23.91,49,193,8,34.3,36.4,24.2,67,4371,2,15107,61.3,1.98,5.17,76.0,0
171,29,21,1,22.37,42,193,0,31.9,31.1,23.8,70,3478,2,15362,61.3,1.98,6.94,75.2,1
171,30,21,1,23.7,46,185,0,50.0,32.8,23.6,70,2420,2,13686,60.1,1.88,5.7,76.1,1
171,31,21,1,24.27,37,204,0,43.1,31.3,22.3,68,3724,2,13279,60.8,1.94,5.25,75.2,0
171,33,21,1,24.55,76,107,0,41.1,41.3,24.8,64,3250,1,12210,60.6,1.81,5.65,52.1,1
171,34,21,1,24.51,35,186,12,25.2,27.3,24.0,70,5103,1,12325,59.3,1.91,4.75,46.2,0
171,35,21,1,23.15,19,172,0,29.6,31.1,23.7,71,3061,1,12510,59.3,1.99,6.18,44.2,0
171,36,21,1,23.1,60,229,0,32.5,34.7,23.5,69,2579,1,13249,59.1,1.91,6.12,44.2,1
171,37,21,1,22.89,31,202,0,29.6,31.6,24.0,71,3507,1,12520,60.1,1.94,6.29,44.2,0
171,38,21,1,21.76,34,182,0,29.9,35.5,23.7,70,3946,1,12534,60.0,1.97,7.38,44.2,1
172,14,31,0,21.78,35,93,0,62.6,34.2,20.5,65,5511,1,9702,74.2,0.54,7.9,76.5,0
172,15,31,0,22.63,38,46,0,67.9,34.2,20.7,64,6868,1,10041,74.8,0.53,7.28,76.6,0
172,16,31,0,22.09,42,92,38,68.7,36.8,20.6,65,7465,1,10288,78.0,0.58,7.89,76.6,0
172,17,31,0,22.25,34,55,55,72.9,32.9,21.4,64,9366,1,9184,78.3,0.57,7.65,77.5,1
172,20,31,0,22.04,19,41,0,69.3,34.7,20.8,63,7884,1,8823,81.1,0.55,7.82,77.4,1
172,21,31,0,22.43,32,37,35,74.4,25.8,21.5,68,9934,1,7678,80.6,0.53,7.56,77.4,0
172,22,31,0,21.63,44,50,13,75.0,37.5,21.2,64,6890,1,8437,80.7,0.57,8.26,76.9,0
172,23,31,0,21.7,31,40,0,84.3,29.1,20.4,61,5535,1,7510,79.5,0.53,8.22,77.7,1
172,24,31,0,22.83,50,31,0,61.7,34.4,21.2,63,5366,1,7615,79.0,0.51,7.06,77.7,1
172,26,31,0,22.54,34,47,0,49.0,21.3,20.4,62,4997,1,7258,80.5,0.54,8.54,78.5,1
172,27,31,0,21.72,23,22,0,74.1,37.8,20.1,65,5413,1,7388,81.6,0.54,8.21,73.7,1
172,28,31,0,22.16,30,45,53,72.9,35.6,20.6,60,7676,1,7432,81.0,0.44,7.78,73.7,1
172,29,31,0,22.1,24,40,64,74.1,30.7,22.3,62,6339,1,7251,82.0,0.45,7.92,74.6,1
172,30,31,0,22.42,37,27,0,74.2,40.4,20.8,64,6072,1,7209,81.9,0.41,7.45,74.6,0
172,31,31,0,21.58,37,61,78,57.1,31.4,21.9,64,9404,1,7631,82.0,0.44,8.33,73.7,0
172,34,31,0,22.93,30,56,89,63.1,34.3,21.6,65,9126,1,7868,76.2,0.44,6.98,77.8,0
172,35,31,0,21.61,39,61,0,70.6,33.9,22.8,67,8512,1,7781,76.5,0.5,8.16,77.8,1
172,36,31,0,22.38,39,42,0,68.0,31.7,22.5,61,6240,1,6305,75.3,0.46,7.58,76.4,0
172,37,31,0,21.34,36,23,0,55.9,30.7,22.7,63,5968,1,6504,76.2,0.51,8.48,76.4,1
172,38,31,0,22.02,49,31,0,71.6,35.2,21.6,63,5659,1,6682,75.2,0.49,7.92,76.4,0
173,14,31,2,23.38,0,51,0,28.4,41.4,20.8,52,4195,0,3994,68.3,0.16,7.28,46.8,1
173,15,31,2,23.18,14,78,0,12.8,38.4,20.4,52,5396,0,3777,67.9,0.14,7.49,46.3,1
173,16,31,2,23.81,56,58,0,2.8,32.5,19.5,51,6276,0,3824,67.3,0.07,6.8,46.3,1
173,17,31,2,24.61,45,67,44,0.4,38.4,19.7,56,5881,0,4027,68.3,0.1,6.0,46.8,1
173,20,31,2,23.67,24,80,43,15.5,40.5,20.3,55,8358,0,5213,61.9,0.07,7.12,79.3,1
173,21,31,2,22.1,27,80,38,0.0,37.2,20.1,52,7163,0,5316,61.9,0.07,8.21,80.0,1
173,22,31,2,23.51,24,60,61,1.8,41.9,21.5,55,7281,0,5035,58.7,-0.03,7.2,80.0,1
173,23,31,2,23.26,45,113,12,27.6,30.7,20.4,56,7831,0,5157,59.0,-0.01,7.26,80.8,1
173,24,31,2,23.78,33,89,0,18.6,34.3,20.7,55,7700,0,5387,59.8,0.04,6.82,80.8,1
173,27,31,2,22.67,40,62,0,20.7,41.0,20.9,53,6405,0,5494,63.4,-0.03,6.82,91.7,1
173,28,31,2,23.39,22,76,47,31.1,32.6,21.2,57,6379,0,6021,60.5,0.04,6.96,91.2,1
173,29,31,2,24.83,17,92,0,0.0,32.8,21.4,56,4567,0,6297,60.3,0.07,5.88,91.2,0
173,30,31,2,22.9,27,146,0,20.2,38.3,22.0,56,3897,0,7121,60.1,0.18,7.57,90.8,1
173,31,31,2,22.78,24,99,58,12.4,34.6,20.4,56,7965,0,6998,59.3,0.13,7.87,90.5,1
173,34,31,2,24.29,32,45,24,13.7,38.5,22.2,55,6666,0,6316,75.1,0.05,6.34,78.1,0
173,35,31,2,23.17,62,91,8,18.1,35.3,21.4,54,6817,0,6190,74.6,0.11,7.4,78.7,1
173,36,31,2,22.6,37,46,73,11.9,36.7,21.5,54,7330,0,6315,77.4,0.17,8.11,79.4,1
173,37,31,2,23.9,35,81,0,13.0,36.5,21.3,55,6051,0,6307,76.6,0.1,6.81,79.4,0
173,38,31,2,24.39,30,93,0,20.1,36.7,22.1,55,4499,0,5958,76.6,0.13,6.05,80.4,1
174,14,30,2,23.53,8,51,0,51.6,35.9,18.2,63,4042,1,10410,71.2,0.69,7.53,51.3,1
174,15,30,2,23.34,25,90,0,58.4,33.9,18.0,62,7921,1,9699,70.3,0.62,7.38,51.1,1
174,16,30,2,24.21,25,111,0,58.0,38.5,18.3,62,5417,1,9555,68.5,0.6,6.64,51.1,1
174,17,30,2,22.44,30,81,22,66.2,34.3,17.5,64,8663,1,8869,68.2,0.58,7.81,51.1,1
174,20,30,2,24.56,40,53,0,67.8,37.9,18.3,60,8006,1,8392,56.7,0.55,6.32,72.3,1
174,21,30,2,23.34,17,128,0,59.1,41.0,16.7,63,5751,1,7134,56.7,0.55,7.18,73.1,1
174,22,30,2,23.32,41,77,74,45.0,36.1,16.9,64,5708,1,6811,56.0,0.53,7.62,73.2,1
174,23,30,2,23.8,29,100,38,73.6,30.0,17.4,64,5032,1,6401,56.1,0.54,6.87,72.3,0
174,24,30,2,23.88,29,114,47,57.0,39.3,17.2,63,7356,1,6259,56.8,0.46,7.07,72.3,1
174,25,30,2,25.58,39,92,0,53.8,40.5,18.5,63,4796,1,5119,57.0,0.43,6.67,72.3,1
174,26,30,2,24.23,42,118,30,53.5,37.6,18.7,61,6098,1,5227,53.1,0.55,7.8,81.0,1
174,27,30,2,25.73,35,81,0,64.9,33.8,18.0,62,10953,1,5324,55.7,0.54,5.14,71.7,1
174,28,30,2,24.4,45,188,78,64.5,41.4,18.1,69,6250,1,5138,54.6,0.65,6.43,70.7,0
174,29,30,2,24.28,33,155,29,68.0,38.3,18.0,64,6873,1,7017,54.7,0.73,6.76,71.2,0
174,30,30,2,23.76,28,141,78,49.8,39.6,17.4,65,5063,1,8079,55.3,0.77,6.98,71.8,0
174,31,30,2,23.14,41,129,0,63.2,40.1,18.4,62,3675,1,7952,55.1,0.75,7.7,70.9,1
174,34,30,2,23.93,36,77,0,51.4,33.9,18.2,57,5067,1,8556,68.0,0.76,6.96,75.9,1
174,35,30,2,23.87,43,93,26,53.7,36.1,17.2,60,5546,1,8583,67.8,0.71,6.92,76.9,1
174,36,30,2,24.56,40,117,34,59.4,36.3,18.0,66,9787,1,9325,69.1,0.73,6.46,76.8,0
174,37,30,2,23.55,30,105,104,50.2,35.2,17.9,64,6266,1,11178,70.2,0.81,7.62,77.1,1
174,38,30,2,22.22,23,128,0,62.1,39.4,18.1,63,6287,1,11237,70.6,0.76,7.59,78.1,1
175,14,17,2,25.78,56,144,0,60.9,40.6,22.9,61,8999,1,13046,50.6,1.0,4.68,67.2,0
175,15,17,2,24.48,69,163,69,70.9,32.8,22.7,68,7662,1,14033,51.5,1.09,6.2,66.5,0
175,16,17,2,24.89,61,155,15,61.4,33.6,22.6,63,10116,1,15280,51.9,1.11,5.68,67.1,0
175,17,17,2,22.82,44,153,79,53.1,36.1,22.5,64,10006,1,14237,52.8,1.16,8.06,66.5,0
175,20,17,2,24.41,34,103,32,60.1,32.8,23.5,58,8766,1,14291,54.6,1.09,6.05,57.3,1
175,21,17,2,23.61,57,89,120,49.7,28.4,22.0,59,9933,1,14583,56.3,1.14,7.27,57.8,0
175,22,17,2,23.82,50,134,109,53.3,33.4,22.5,61,9589,1,14292,55.7,1.08,6.95,58.6,0
175,23,17,2,24.39,46,97,0,85.0,31.8,22.9,63,7737,1,14613,55.1,1.02,6.02,58.6,0
175,24,17,2,23.06,47,131,38,51.9,31.7,21.4,66,7853,1,12770,54.7,0.96,7.67,60.5,0
175,27,17,2,24.29,56,75,0,69.6,39.6,22.6,59,7245,1,11460,68.4,0.77,6.26,80.4,0
175,28,17,2,24.22,54,83,0,65.5,28.4,21.7,59,6101,1,10729,68.8,0.78,6.47,80.4,0
175,29,17,2,24.88,52,119,45,57.2,30.7,21.3,61,7797,1,9777,69.2,0.66,5.69,80.8,0
175,30,17,2,23.95,40,149,59,52.8,32.0,22.4,64,6183,1,8884,69.2,0.69,6.76,80.6,0
175,31,17,2,23.3,61,156,115,49.1,32.6,23.2,61,10481,1,10477,68.9,0.61,7.5,78.9,1
175,33,17,2,25.76,71,34,39,36.9,32.0,21.8,57,8457,1,9813,72.4,0.65,6.26,75.3,0
175,34,17,2,24.17,41,96,14,48.2,30.5,21.8,59,6040,1,9949,68.5,0.78,6.41,63.5,0
